transaction_id,date,transaction_type,amount,is_inflow,payment_method,status,reference_number,description,category
TRX-000241,2019-01-25,Supplier Payment,27182.4,False,Check,Failed,REF-690882,Equipment parts purchase,Operating Expenses
TRX-000242,2019-01-25,Equipment Purchase,18017.51,False,Bank Transfer,Completed,REF-715551,Monitoring system,Capital Expenditure
TRX-000243,2019-01-25,Service Fee,75250.22,True,Bank Transfer,Pending,REF-270341,Training service,Operating Expenses
TRX-000244,2019-01-26,Service Fee,83481.59,True,Cash,Pending,REF-502491,Training service,Operating Expenses
TRX-000245,2019-01-26,Supplier Payment,79070.76,False,Cash,Failed,REF-462659,Equipment parts purchase,Operating Expenses
TRX-000246,2019-01-26,Utility Bill,9858.81,False,Bank Transfer,Pending,REF-734565,Phone service,Operating Expenses
TRX-000247,2019-01-26,Equipment Purchase,96895.16,False,Bank Transfer,Failed,REF-386604,Office equipment,Capital Expenditure
TRX-000248,2019-01-26,Equipment Purchase,49111.29,False,Cash,Pending,REF-552825,Monitoring system,Capital Expenditure
TRX-000249,2019-01-26,Service Fee,68001.52,True,Bank Transfer,Failed,REF-409727,Training service,Operating Expenses
TRX-000250,2019-01-26,Supplier Payment,71339.54,False,Check,Completed,REF-498458,Chemical supplies,Operating Expenses
TRX-000251,2019-01-26,Equipment Purchase,73991.56,False,Check,Completed,REF-195966,New pump installation,Capital Expenditure
TRX-000252,2019-01-26,Interest Payment,94301.73,False,Check,Pending,REF-207197,Bond interest,Financial Expenses
TRX-000253,2019-01-26,Service Fee,8820.99,True,Direct Debit,Failed,REF-681687,Audit service,Operating Expenses
TRX-000254,2019-01-26,Supplier Payment,10418.96,False,Check,Failed,REF-197584,Maintenance materials,Operating Expenses
TRX-000255,2019-01-26,Customer Payment,86385.45,True,Check,Pending,REF-506637,Monthly water bill payment,Revenue
TRX-000256,2019-01-26,Tax Payment,72511.9,False,Credit Card,Failed,REF-646417,Income tax,Taxes
TRX-000257,2019-01-26,Salary Payment,68563.07,False,Credit Card,Pending,REF-415759,Bonus payment,Labor Costs
TRX-000258,2019-01-27,Salary Payment,14678.89,False,Direct Debit,Pending,REF-541557,Bonus payment,Labor Costs
TRX-000259,2019-01-27,Supplier Payment,48474.71,False,Check,Pending,REF-358568,Office supplies,Operating Expenses
TRX-000260,2019-01-27,Utility Bill,59421.26,False,Direct Debit,Completed,REF-242071,Internet service,Operating Expenses
TRX-000261,2019-01-27,Service Fee,776.06,True,Check,Failed,REF-498343,Maintenance service,Operating Expenses
TRX-000262,2019-01-27,Service Fee,44078.27,True,Cash,Completed,REF-415029,Maintenance service,Operating Expenses
TRX-000263,2019-01-27,Utility Bill,60360.81,False,Direct Debit,Pending,REF-286266,Phone service,Operating Expenses
TRX-000264,2019-01-27,Maintenance Cost,96875.65,False,Direct Debit,Failed,REF-919959,Facility repair,Maintenance
TRX-000265,2019-01-27,Maintenance Cost,32656.04,False,Direct Debit,Pending,REF-219420,Facility repair,Maintenance
TRX-000266,2019-01-27,Tax Payment,59263.48,False,Credit Card,Failed,REF-904905,Property tax,Taxes
TRX-000267,2019-01-27,Interest Payment,95305.16,False,Credit Card,Pending,REF-936433,Credit line interest,Financial Expenses
TRX-000268,2019-01-27,Supplier Payment,83145.05,False,Direct Debit,Failed,REF-623557,Chemical supplies,Operating Expenses
TRX-000269,2019-01-27,Utility Bill,63370.27,False,Check,Failed,REF-261630,Phone service,Operating Expenses
TRX-000270,2019-01-28,Insurance Premium,7489.12,False,Direct Debit,Failed,REF-520274,Employee insurance,Insurance
TRX-000271,2019-01-28,Equipment Purchase,54410.16,False,Cash,Failed,REF-769180,New pump installation,Capital Expenditure
TRX-000272,2019-01-28,Utility Bill,11026.01,False,Check,Completed,REF-778428,Electricity bill,Operating Expenses
TRX-000273,2019-01-28,Service Fee,56365.71,True,Check,Pending,REF-211090,Consulting service,Operating Expenses
TRX-000274,2019-01-28,Utility Bill,9950.8,False,Cash,Failed,REF-643998,Gas bill,Operating Expenses
TRX-000275,2019-01-28,Service Fee,44633.28,True,Direct Debit,Failed,REF-717181,Training service,Operating Expenses
TRX-000276,2019-01-28,Customer Payment,34562.24,True,Direct Debit,Completed,REF-409783,Deposit refund,Revenue
TRX-000277,2019-01-28,Supplier Payment,92062.7,False,Bank Transfer,Failed,REF-248557,Maintenance materials,Operating Expenses
TRX-000278,2019-01-28,Interest Payment,31257.85,False,Credit Card,Failed,REF-606384,Credit line interest,Financial Expenses
TRX-000279,2019-01-28,Interest Payment,47668.64,False,Direct Debit,Pending,REF-170437,Credit line interest,Financial Expenses
TRX-000280,2019-01-28,Supplier Payment,4563.84,False,Bank Transfer,Pending,REF-779445,Equipment parts purchase,Operating Expenses
TRX-000281,2019-01-29,Utility Bill,80025.01,False,Cash,Completed,REF-678719,Gas bill,Operating Expenses
TRX-000282,2019-01-29,Service Fee,33165.87,True,Direct Debit,Completed,REF-936507,Audit service,Operating Expenses
TRX-000283,2019-01-29,Salary Payment,63013.06,False,Direct Debit,Pending,REF-130610,Overtime payment,Labor Costs
TRX-000284,2019-01-29,Service Fee,45012.54,True,Direct Debit,Completed,REF-838968,Training service,Operating Expenses
TRX-000285,2019-01-29,Supplier Payment,20657.87,False,Cash,Completed,REF-938338,Chemical supplies,Operating Expenses
TRX-000286,2019-01-29,Utility Bill,36642.72,False,Direct Debit,Completed,REF-375097,Phone service,Operating Expenses
TRX-000287,2019-01-29,Equipment Purchase,52818.73,False,Cash,Pending,REF-741003,Office equipment,Capital Expenditure
TRX-000288,2019-01-29,Equipment Purchase,58741.77,False,Check,Pending,REF-747351,Monitoring system,Capital Expenditure
TRX-000289,2019-01-29,Maintenance Cost,81392.45,False,Cash,Failed,REF-188868,Facility repair,Maintenance
TRX-000290,2019-01-29,Utility Bill,31387.26,False,Check,Completed,REF-291936,Internet service,Operating Expenses
TRX-000291,2019-01-29,Tax Payment,69374.31,False,Direct Debit,Pending,REF-725397,Income tax,Taxes
TRX-000292,2019-01-29,Service Fee,57523.12,True,Credit Card,Pending,REF-766371,Training service,Operating Expenses
TRX-000293,2019-01-29,Interest Payment,55535.77,False,Check,Completed,REF-296187,Credit line interest,Financial Expenses
TRX-000294,2019-01-29,Insurance Premium,84214.32,False,Bank Transfer,Pending,REF-110048,Employee insurance,Insurance
TRX-000295,2019-01-29,Service Fee,13739.82,True,Cash,Failed,REF-784793,Audit service,Operating Expenses
TRX-000296,2019-01-30,Service Fee,68501.2,True,Direct Debit,Pending,REF-275377,Consulting service,Operating Expenses
TRX-000297,2019-01-30,Utility Bill,56583.24,False,Check,Completed,REF-388204,Gas bill,Operating Expenses
TRX-000298,2019-01-30,Salary Payment,53807.1,False,Direct Debit,Failed,REF-878586,Pension contribution,Labor Costs
TRX-000299,2019-01-30,Supplier Payment,55017.65,False,Cash,Completed,REF-380901,Maintenance materials,Operating Expenses
TRX-000300,2019-01-30,Customer Payment,54250.13,True,Direct Debit,Failed,REF-329157,Deposit refund,Revenue
TRX-000301,2019-01-30,Utility Bill,10331.4,False,Check,Completed,REF-571578,Internet service,Operating Expenses
TRX-000302,2019-01-30,Supplier Payment,34922.84,False,Direct Debit,Completed,REF-913308,Chemical supplies,Operating Expenses
TRX-000303,2019-01-30,Insurance Premium,21066.83,False,Check,Failed,REF-739905,Employee insurance,Insurance
TRX-000304,2019-01-30,Salary Payment,16681.56,False,Credit Card,Completed,REF-944565,Monthly salary payment,Labor Costs
TRX-000305,2019-01-30,Tax Payment,57050.43,False,Check,Failed,REF-664939,Income tax,Taxes
TRX-000306,2019-01-30,Maintenance Cost,32433.0,False,Check,Failed,REF-380329,Equipment maintenance,Maintenance
TRX-000307,2019-01-31,Service Fee,96280.92,True,Bank Transfer,Pending,REF-787757,Training service,Operating Expenses
TRX-000308,2019-01-31,Salary Payment,70172.51,False,Credit Card,Completed,REF-845951,Bonus payment,Labor Costs
TRX-000309,2019-01-31,Service Fee,82865.33,True,Direct Debit,Completed,REF-705474,Maintenance service,Operating Expenses
TRX-000310,2019-01-31,Service Fee,62818.5,True,Direct Debit,Completed,REF-764406,Consulting service,Operating Expenses
TRX-000311,2019-01-31,Maintenance Cost,40344.79,False,Check,Pending,REF-611751,Preventive maintenance,Maintenance
TRX-000312,2019-01-31,Supplier Payment,58237.36,False,Direct Debit,Failed,REF-796405,Maintenance materials,Operating Expenses
TRX-000313,2019-01-31,Tax Payment,85025.61,False,Direct Debit,Completed,REF-550513,Income tax,Taxes
TRX-000314,2019-02-01,Maintenance Cost,26926.83,False,Check,Failed,REF-706007,Facility repair,Maintenance
TRX-000315,2019-02-01,Interest Payment,56657.6,False,Check,Failed,REF-899281,Loan interest,Financial Expenses
TRX-000316,2019-02-01,Interest Payment,4689.7,False,Bank Transfer,Completed,REF-999312,Bond interest,Financial Expenses
TRX-000317,2019-02-01,Customer Payment,44184.47,True,Direct Debit,Completed,REF-822040,Connection fee payment,Revenue
TRX-000318,2019-02-01,Maintenance Cost,88226.56,False,Credit Card,Pending,REF-197874,Preventive maintenance,Maintenance
TRX-000319,2019-02-01,Equipment Purchase,25113.89,False,Credit Card,Completed,REF-515594,Safety equipment,Capital Expenditure
TRX-000320,2019-02-01,Utility Bill,72626.24,False,Direct Debit,Failed,REF-195629,Electricity bill,Operating Expenses
TRX-000321,2019-02-01,Interest Payment,208.52,False,Bank Transfer,Completed,REF-722518,Bond interest,Financial Expenses
TRX-000322,2019-02-01,Interest Payment,51992.48,False,Bank Transfer,Completed,REF-829386,Credit line interest,Financial Expenses
TRX-000323,2019-02-01,Service Fee,81729.19,True,Credit Card,Pending,REF-174268,Training service,Operating Expenses
TRX-000324,2019-02-01,Supplier Payment,38368.69,False,Bank Transfer,Pending,REF-485416,Maintenance materials,Operating Expenses
TRX-000325,2019-02-01,Salary Payment,13799.22,False,Credit Card,Completed,REF-656278,Monthly salary payment,Labor Costs
TRX-000326,2019-02-02,Interest Payment,65037.02,False,Check,Failed,REF-323404,Bond interest,Financial Expenses
TRX-000327,2019-02-02,Insurance Premium,91997.42,False,Direct Debit,Completed,REF-190898,Property insurance,Insurance
TRX-000328,2019-02-02,Supplier Payment,14087.31,False,Cash,Failed,REF-502686,Maintenance materials,Operating Expenses
TRX-000329,2019-02-02,Equipment Purchase,96328.55,False,Credit Card,Completed,REF-390421,New pump installation,Capital Expenditure
TRX-000330,2019-02-02,Insurance Premium,24891.89,False,Cash,Failed,REF-737107,Equipment insurance,Insurance
TRX-000331,2019-02-02,Customer Payment,77919.07,True,Check,Completed,REF-642899,Connection fee payment,Revenue
TRX-000332,2019-02-02,Maintenance Cost,74809.58,False,Bank Transfer,Completed,REF-618927,Emergency repair,Maintenance
TRX-000333,2019-02-02,Interest Payment,11363.09,False,Cash,Completed,REF-653948,Loan interest,Financial Expenses
TRX-000334,2019-02-02,Equipment Purchase,98689.57,False,Credit Card,Pending,REF-979727,Office equipment,Capital Expenditure
TRX-000335,2019-02-02,Salary Payment,36604.71,False,Direct Debit,Completed,REF-117500,Monthly salary payment,Labor Costs
TRX-000336,2019-02-02,Utility Bill,1477.96,False,Bank Transfer,Completed,REF-927630,Phone service,Operating Expenses
TRX-000337,2019-02-02,Tax Payment,50710.4,False,Direct Debit,Pending,REF-835901,Environmental tax,Taxes
TRX-000338,2019-02-02,Tax Payment,8334.54,False,Cash,Failed,REF-260097,Sales tax,Taxes
TRX-000339,2019-02-02,Supplier Payment,8451.35,False,Cash,Completed,REF-947312,Chemical supplies,Operating Expenses
TRX-000340,2019-02-03,Insurance Premium,32742.35,False,Bank Transfer,Pending,REF-832614,Employee insurance,Insurance
TRX-000341,2019-02-03,Utility Bill,73022.84,False,Bank Transfer,Completed,REF-190400,Phone service,Operating Expenses
TRX-000342,2019-02-03,Insurance Premium,11687.06,False,Cash,Completed,REF-424314,Liability insurance,Insurance
TRX-000343,2019-02-03,Salary Payment,12032.36,False,Bank Transfer,Completed,REF-620526,Bonus payment,Labor Costs
TRX-000344,2019-02-03,Maintenance Cost,52348.24,False,Credit Card,Pending,REF-233096,Preventive maintenance,Maintenance
TRX-000345,2019-02-03,Supplier Payment,73320.29,False,Bank Transfer,Pending,REF-946313,Office supplies,Operating Expenses
TRX-000346,2019-02-03,Supplier Payment,27270.86,False,Check,Failed,REF-704663,Equipment parts purchase,Operating Expenses
TRX-000347,2019-02-03,Tax Payment,49665.14,False,Check,Completed,REF-623879,Income tax,Taxes
TRX-000348,2019-02-03,Maintenance Cost,36832.01,False,Bank Transfer,Failed,REF-806866,Equipment maintenance,Maintenance
TRX-000349,2019-02-03,Tax Payment,22917.6,False,Bank Transfer,Completed,REF-112884,Income tax,Taxes
TRX-000350,2019-02-03,Equipment Purchase,4693.55,False,Direct Debit,Completed,REF-287654,New pump installation,Capital Expenditure
TRX-000351,2019-02-03,Service Fee,55331.19,True,Credit Card,Pending,REF-360322,Audit service,Operating Expenses
TRX-000352,2019-02-03,Equipment Purchase,91593.89,False,Check,Completed,REF-699298,Safety equipment,Capital Expenditure
TRX-000353,2019-02-04,Customer Payment,50253.89,True,Credit Card,Completed,REF-943409,Monthly water bill payment,Revenue
TRX-000354,2019-02-04,Supplier Payment,95412.53,False,Direct Debit,Pending,REF-911102,Maintenance materials,Operating Expenses
TRX-000355,2019-02-04,Tax Payment,32797.36,False,Direct Debit,Completed,REF-486839,Income tax,Taxes
TRX-000356,2019-02-04,Maintenance Cost,29230.35,False,Cash,Completed,REF-586462,Preventive maintenance,Maintenance
TRX-000357,2019-02-04,Interest Payment,59209.92,False,Credit Card,Failed,REF-673108,Bond interest,Financial Expenses
TRX-000358,2019-02-04,Service Fee,15141.58,True,Bank Transfer,Completed,REF-667851,Maintenance service,Operating Expenses
TRX-000359,2019-02-05,Customer Payment,83973.44,True,Check,Completed,REF-895794,Deposit refund,Revenue
TRX-000360,2019-02-05,Maintenance Cost,84915.7,False,Bank Transfer,Completed,REF-655550,Facility repair,Maintenance
TRX-000361,2019-02-05,Customer Payment,42039.6,True,Credit Card,Failed,REF-393418,Monthly water bill payment,Revenue
TRX-000362,2019-02-05,Utility Bill,4485.64,False,Cash,Pending,REF-834891,Internet service,Operating Expenses
TRX-000363,2019-02-05,Supplier Payment,45899.96,False,Cash,Completed,REF-629979,Chemical supplies,Operating Expenses
TRX-000364,2019-02-05,Service Fee,63757.85,True,Bank Transfer,Failed,REF-695403,Consulting service,Operating Expenses
TRX-000365,2019-02-05,Salary Payment,43554.79,False,Credit Card,Pending,REF-373668,Bonus payment,Labor Costs
TRX-000366,2019-02-05,Service Fee,92611.59,True,Check,Pending,REF-574751,Maintenance service,Operating Expenses
TRX-000367,2019-02-05,Utility Bill,23437.76,False,Credit Card,Failed,REF-214266,Gas bill,Operating Expenses
TRX-000368,2019-02-05,Interest Payment,10655.21,False,Direct Debit,Pending,REF-526259,Loan interest,Financial Expenses
TRX-000369,2019-02-05,Utility Bill,53638.86,False,Direct Debit,Pending,REF-585854,Internet service,Operating Expenses
TRX-000370,2019-02-05,Supplier Payment,85262.97,False,Credit Card,Failed,REF-418992,Equipment parts purchase,Operating Expenses
TRX-000371,2019-02-05,Equipment Purchase,21580.58,False,Credit Card,Completed,REF-845702,Monitoring system,Capital Expenditure
TRX-000372,2019-02-05,Service Fee,96843.16,True,Cash,Completed,REF-810078,Maintenance service,Operating Expenses
TRX-000373,2019-02-05,Salary Payment,26090.66,False,Bank Transfer,Pending,REF-996114,Pension contribution,Labor Costs
TRX-000374,2019-02-06,Utility Bill,74833.04,False,Bank Transfer,Pending,REF-206857,Gas bill,Operating Expenses
TRX-000375,2019-02-06,Customer Payment,12233.18,True,Credit Card,Completed,REF-307757,Deposit refund,Revenue
TRX-000376,2019-02-06,Supplier Payment,37286.75,False,Cash,Failed,REF-371393,Equipment parts purchase,Operating Expenses
TRX-000377,2019-02-06,Supplier Payment,2277.84,False,Credit Card,Failed,REF-564971,Chemical supplies,Operating Expenses
TRX-000378,2019-02-06,Equipment Purchase,9288.67,False,Bank Transfer,Completed,REF-583388,New pump installation,Capital Expenditure
TRX-000379,2019-02-06,Insurance Premium,16882.12,False,Direct Debit,Failed,REF-514186,Employee insurance,Insurance
TRX-000380,2019-02-06,Service Fee,3045.28,True,Credit Card,Pending,REF-325146,Training service,Operating Expenses
TRX-000381,2019-02-06,Interest Payment,27570.68,False,Credit Card,Completed,REF-743937,Bond interest,Financial Expenses
TRX-000382,2019-02-06,Interest Payment,64763.11,False,Direct Debit,Failed,REF-602300,Loan interest,Financial Expenses
TRX-000383,2019-02-06,Service Fee,8863.38,True,Credit Card,Pending,REF-309146,Training service,Operating Expenses
TRX-000384,2019-02-06,Tax Payment,63112.36,False,Bank Transfer,Pending,REF-919898,Sales tax,Taxes
TRX-000385,2019-02-06,Interest Payment,48020.48,False,Check,Failed,REF-626797,Credit line interest,Financial Expenses
TRX-000386,2019-02-06,Salary Payment,38899.29,False,Bank Transfer,Pending,REF-726121,Overtime payment,Labor Costs
TRX-000387,2019-02-07,Maintenance Cost,89586.9,False,Bank Transfer,Pending,REF-655149,Preventive maintenance,Maintenance
TRX-000388,2019-02-07,Utility Bill,76707.53,False,Credit Card,Completed,REF-359896,Gas bill,Operating Expenses
TRX-000389,2019-02-07,Customer Payment,26726.05,True,Credit Card,Failed,REF-987624,Deposit refund,Revenue
TRX-000390,2019-02-07,Salary Payment,35544.98,False,Credit Card,Completed,REF-721301,Bonus payment,Labor Costs
TRX-000391,2019-02-07,Equipment Purchase,80640.4,False,Cash,Completed,REF-837623,Safety equipment,Capital Expenditure
TRX-000392,2019-02-08,Insurance Premium,56404.29,False,Credit Card,Pending,REF-668458,Equipment insurance,Insurance
